"Taxa","log2FoldChange","y.axis","baseMean","lfcSE","stat","pvalue","padj","Taxa.Level"
"f__Amoebophilaceae",0.114477481917818,0,0.0274704507144071,3.27649429891405,0.0349390145301825,0.972128370496418,1,"family"
"f__Anaerolineaceae",0.092437185402004,0,0.220669712565349,0.948555773289648,0.0974504483604863,0.922368683338697,1,"family"
"f__Aphanizomenonaceae",0.0163506320333036,0,0.0218156108681762,3.20810695845472,0.00509666050572683,0.995933470876159,1,"family"
"f__Aphanothecaceae",0.0711537716264364,0,0.01191501609275,3.27649429891405,0.0217164338268555,0.98267415456611,1,"family"
"f__Archaeoglobaceae",0.0451595454516072,0,0.0123214861333391,3.27649429891405,0.0137828854048593,0.989003196706576,1,"family"
"f__Archangiaceae",-0.354789730813164,0,0.161608793512028,1.21022096114672,-0.293161118674552,0.769399001862515,1,"family"
"f__Ardenticatenaceae",0.663693639008928,0,11.2036562881155,0.570138980306882,1.16409097068173,0.244387147421453,1,"family"
"f__Aspergillaceae",-0.0520760584453054,0,8.81243095301323,0.270586482570367,-0.192456245229334,0.847384838426064,1,"family"
"f__Atopobiaceae",0.813202008161494,0,0.345012668406499,0.920614563222129,0.883325161960622,0.377060612624608,1,"family"
"f__Aurantimonadaceae",0.0711537716264364,0,0.011293030052377,3.27649429891405,0.0217164338268555,0.98267415456611,1,"family"
"f__Azonexaceae",0.0115846187534058,0,0.0538303026486082,3.27649429891405,0.00353567493074697,0.997178945438406,1,"family"
"f__Azospirillaceae",-0.258753815420626,0,0.0344081866102196,3.27649429891405,-0.0789727653444677,0.937054285496095,1,"family"
"f__Babesiidae",0.41979730663325,0,0.635576302211034,0.431549410136929,0.972767652492098,0.33066879294893,1,"family"
"f__Bacillaceae",-0.106162537775093,0,14.9199160636981,0.282332804420549,-0.376019138098307,0.706902668215031,1,"family"
"f__Bacteriovoracaceae",0.0250185010022212,0,0.0220400745290331,2.92155551923754,0.00856341795919404,0.993167464530152,1,"family"
"f__Bacteroidaceae",0.667028336789053,0,452.609261734382,0.473204362459129,1.40959887462294,0.158658159506071,1,"family"
"f__Baculoviridae",-0.0809983123877576,0,0.77490254407657,0.29490814830053,-0.274656067845285,0.783580486247968,1,"family"
"f__Baekduiaceae",0.185757049169309,0,0.0466035310284345,2.17268463774275,0.0854965538681657,0.931866635056672,1,"family"
"f__Barnesiellaceae",1.16556974083115,0,2.01116356687646,0.795221722154641,1.46571667795122,0.142725488641617,1,"family"
"f__Bartonellaceae",0.0471093021702433,0,0.0126666291134463,3.27649429891405,0.0143779594507022,0.988528443384093,1,"family"
"f__Beijerinckiaceae",0.172322238931595,0,0.0540064257393126,2.66116202648051,0.0647545084503922,0.948369462384116,1,"family"
"f__Bernardetiaceae",-0.0644483030524454,0,0.0258175249405551,3.27649429891405,-0.0196698962893987,0.984306705413173,1,"family"
"f__Bifidobacteriaceae",-0.936333809201528,0,4.91889694438011,0.586911602730945,-1.59535746924187,0.110632321039999,1,"family"
"f__Blastochloridaceae",0.527362545182154,0,0.137554614776596,1.69057725013058,0.311942293758786,0.75508437930928,1,"family"
"f__Bogoriellaceae",-0.0510183323731648,0,0.0157415882451241,3.27649429891405,-0.0155710120997537,0.987576631872449,1,"family"
"f__Borreliaceae",-0.265926685401754,0,0.344230964441721,0.655058042289798,-0.405958965822616,0.684772750997381,1,"family"
"f__Brachyspiraceae",-0.343277511112112,0,0.230055072087187,0.600374703620382,-0.571772110054069,0.567476374343901,1,"family"
"f__Bradyrhizobiaceae",0.0713924731480298,0,0.118869120290991,1.69742883077082,0.0420591849589416,0.966451517044284,1,"family"
"f__Breoghaniaceae",-0.12510149746038,0,0.0102236373738676,3.27649429891405,-0.0381815092740565,0.969542963606781,1,"family"
"f__Brucellaceae",-0.383459903900662,0,0.109943617905025,1.8753191817218,-0.204477140551931,0.837980653811997,1,"family"
"f__Bruguierivoracaceae",0.528499369270216,0,0.219429706186717,0.992832752231125,0.532314599898679,0.594508122004544,1,"family"
"f__Bryobacteraceae",-0.0479726748600999,0,0.061102968150876,1.79881013563469,-0.0266691152722314,0.978723646808875,1,"family"
