"Taxa","log2FoldChange","y.axis","baseMean","lfcSE","stat","pvalue","padj","Taxa.Level"
"f__Vibrionaceae",1.67923628606431,4.23446978050544,4.67986173901845,0.455548070739728,3.6861889972172,0.000227637324305199,0.014487489711138,"family"
"f__Erysipelotrichaceae",2.27120991505446,4.22425705105861,6.99277477844914,0.617581345959514,3.67758827223928,0.000235449606744851,0.0146362046239299,"family"
"g__Vibrio",1.68705184715934,4.14150532661751,4.67280033584132,0.462140191922822,3.65051964024171,0.000261710295373211,0.0158989004439226,"genus"
"f__Clostridiaceae",1.40327423161547,3.97326273972197,15.0394776842762,0.389663871193046,3.60124285405014,0.000316699568759123,0.0188119543842919,"family"
"c__Alphaproteobacteria",0.771109206859565,3.90442939811252,118.901169940413,0.21591408373102,3.57137058192181,0.000355118012730814,0.0201524502373723,"class"
"f__unclassified-g__Gemella",1.91486513478162,3.90442939811252,3.6841753706824,0.536898503932926,3.56653095651173,0.000361738095730533,0.0201524502373723,"family"
"f__Ustilaginaceae",1.62723088025255,3.90442939811252,7.46527616600906,0.456263901155627,3.5664247733189,0.000361884628280535,0.0201524502373723,"family"
"g__Gemella",1.90922999696179,3.79551822892342,3.69267472619769,0.540503170435992,3.53231970021883,0.000411931021180183,0.0224712575431557,"genus"
"c__Negativicutes",1.35095337438267,3.67391530829125,8.02689993042784,0.387111637029692,3.48982888953828,0.000483329912147259,0.0253769167306095,"class"
"f__Bacillaceae",0.981178493851275,3.67391530829125,56.4492925879088,0.281191756871794,3.48935724420482,0.000484183596431381,0.0253769167306095,"family"
"g__Clostridium",1.39515748170137,3.61014953181873,14.0703668541182,0.402403499677864,3.46706100423639,0.000526182456774901,0.0270478020569098,"genus"
"f__Rhizobiaceae",1.29089051880993,3.55211313826153,27.6800729092121,0.375112961988351,3.44133807578213,0.000578844807612624,0.0286640046068197,"family"
"g__Colletotrichum",1.54434993261963,3.55211313826153,5.72897048214987,0.448778148036108,3.44123246503386,0.000579070800137772,0.0286640046068197,"genus"
"f__Microbacteriaceae",1.183553695955,3.47604319633927,9.73058320788156,0.346513877266762,3.41560258795594,0.000636410522486824,0.0309295513928597,"family"
"g__Lacrimispora",2.57704550573048,3.40794644082101,5.54241841084344,0.759724476028453,3.39207908530508,0.000693644160332814,0.0331091221530288,"genus"
"o__unclassified-g__Bigelowiella",2.27404123601821,3.28310648083056,2.50573586048853,0.679221915102859,3.348009222691,0.000813943026502422,0.0375115467213961,"order"
"f__Lachnospiraceae",1.39997205356688,3.28310648083056,89.4324659672932,0.417716319154011,3.35148996908286,0.000803779508324091,0.0375115467213961,"family"
"f__Halomonadaceae",1.08516957241876,3.27359543404761,15.6527122148696,0.324839915097651,3.34062878969953,0.000835889018835735,0.0378700228364054,"family"
"p__Bacteroidetes",1.0045458300611,3.17947734330316,220.451462373074,0.303667439448153,3.30804590668869,0.000939494078454583,0.0416073958232816,"phylum"
"f__unclassified-g__Bigelowiella",2.26458087171123,3.17947734330316,2.57347622007093,0.686129812477549,3.30051373738455,0.000965079888156925,0.0416073958232816,"family"
"g__Acinetobacter",0.955851190171267,3.17947734330316,314.169340878783,0.289221679980725,3.3049085055967,0.000950074095338489,0.0416073958232816,"genus"
"g__Candidatus",1.54420871592629,3.17178034918404,9.81230639278209,0.468814548149675,3.29385835405705,0.000988222840156214,0.0419288833609136,"genus"
"f__Burkholderiaceae",1.06191479825697,3.15361836583367,77.6154877619461,0.323329226140697,3.28431429144879,0.00102230847448133,0.0426973523795095,"family"
"k__unclassified-p__Verrucomicrobia",1.86663081978621,3.1400156002221,4.60123189835123,0.570481348355884,3.27202777998931,0.00106779083595786,0.0432821226859725,"kingdom"
"c__Aconoidasida",1.20207247062444,3.1400156002221,17.7891829128876,0.367883644150813,3.26753442219261,0.0010848867265096,0.0432821226859725,"class"
"g__Bigelowiella",2.26530537037638,3.1400156002221,2.57076936856282,0.692516370520005,3.27112176232798,0.00107121777356748,0.0432821226859725,"genus"
"o__Vibrionales",1.39893969905762,3.116784160432,3.42187197864387,0.429550898246216,3.25674956045779,0.0011269581581177,0.0442993993624796,"order"
"o__Cryptomonadales",2.43568232719088,3.09001383783848,2.25590383027819,0.751282439702687,3.2420328207788,0.00118680353760382,0.0455013247602825,"order"
"g__Delftia",1.84413117533205,3.09001383783848,5.47727908719766,0.569020329526774,3.24088803095265,0.00119157977299655,0.0455013247602825,"genus"
"o__Pyrenomonadales",1.86148500663831,3.04659769155736,10.588678442756,0.577306438434975,3.22443139848678,0.00126223094719988,0.0475203284769759,"order"
"g__Brettanomyces",1.96571588601429,2.80562879203621,2.66360412457156,0.623897809718177,3.15070169408389,0.00162878752742869,0.06046873695579,"genus"
"g__Phocaeicola",1.60870147841242,2.78908763667312,41.4086537393343,0.512026846715498,3.14183033317835,0.00167895297056422,0.0614772779495639,"genus"
"f__Moraxellaceae",0.89162388395548,2.76397734083911,331.896012277179,0.285179860402452,3.12653173578668,0.0017688141238878,0.0630405353753613,"family"
"g__Anaerotignum",2.08018243788429,2.76397734083911,3.57014895820702,0.665238984514743,3.12697013600559,0.0017661786704626,0.0630405353753613,"genus"
"k__unclassified-p__Bacteroidetes",0.930957120773996,2.73945365001384,208.994369216368,0.298823369415906,3.11540935567954,0.00183689795175814,0.0646056345401251,"kingdom"
"f__Oscillospiraceae",1.36637310400786,2.66484378678016,52.5932374088913,0.442269780148175,3.08945617661258,0.0020052328685243,0.0696102267216293,"family"
"c__Chlorarachniophyceae",2.0259128494684,2.64477501161165,2.12765277728199,0.657839036226071,3.07964826941675,0.0020724518561642,0.0710213309170117,"class"
"p__Fusobacteria",1.61479429494421,2.51055368646036,114.270268741732,0.531951419625437,3.03560482286377,0.00240053763980147,0.0812232545720168,"phylum"
"f__Rhodobacteraceae",1.35403023890588,2.49569396220605,5.17695278931764,0.447270102813409,3.0273211430605,0.00246731677761971,0.0824392218322185,"family"
"g__Sporisorium",1.62811432809356,2.48275804695651,6.71915531595698,0.539173505308089,3.01964824321855,0.00253068412306215,0.0835125760610511,"genus"
"f__Schizosaccharomycetaceae",1.61202123514731,2.48117072074831,4.12115365311208,0.534587592281774,3.01544827904953,0.00256599698024501,0.0836452430267672,"family"
"g__Burkholderia",1.37299818958169,2.47695698145203,48.6668046652764,0.456071186539954,3.01049097181106,0.00260825701834553,0.0839984459040674,"genus"
"k__unclassified-p__Spirochaetes",1.88040407635713,2.45594657245309,3.25647524759049,0.626954905652581,2.99926527315368,0.00270631564121195,0.0857819581601802,"kingdom"
"g__Lactobacillus",1.53823274851626,2.45594657245309,8.81306892722542,0.513894411652134,2.99328561205979,0.00275991335644425,0.0857819581601802,"genus"
"g__Schizosaccharomyces",1.61258810290147,2.45594657245309,4.12547874212262,0.538272763170279,2.99585677232445,0.00273674945556392,0.0857819581601802,"genus"
"g__Enterocloster",2.507426856895,2.41154747893418,12.9431743247172,0.842502136394391,2.97616676395136,0.00291876097489585,0.0896764147804207,"genus"
"k__unclassified-p__Cercozoa",1.96749171854223,2.39951923379816,2.43410156856187,0.662685812298802,2.96896611037615,0.00298803548645376,0.090761577901033,"kingdom"
"f__Sutterellaceae",2.14585462323607,2.28778202836651,4.01000950838364,0.73213564307541,2.93095226756369,0.00337924700202214,0.10149131726298,"family"
"f__Hemiselmidaceae",2.32077019267468,2.24624084475987,3.00869217483459,0.797217819625311,2.91108670120473,0.00360174058554475,0.105796182254518,"family"
"f__Lactobacillaceae",1.16034607562241,2.24624084475987,17.4762416097784,0.398411719213029,2.91242957891501,0.00358629054525002,0.105796182254518,"family"
"k__unclassified-p__Apicomplexa",1.00692969428048,2.23989128218097,20.0078755535651,0.347006321709802,2.90176181609327,0.00371070556785858,0.106470078944835,"kingdom"
"k__unclassified-p__Cyanobacteria",1.34575768274201,2.23989128218097,3.89567064755487,0.463977077591159,2.90048312241806,0.00372587902455473,0.106470078944835,"kingdom"
"p__Cercozoa",1.9226142034355,2.23989128218097,2.42038857260225,0.66321115394216,2.89894732922899,0.00374417786038703,0.106470078944835,"phylum"
"f__Lawsonellaceae",1.04180223376628,2.23887238993325,4.517341204961,0.359824323464678,2.89530797622286,0.00378786700257396,0.10657861576716,"family"
"o__Glomerellales",1.3138273348278,2.22453453687807,6.10451634927391,0.455003224212427,2.887512142583,0.00388301617926558,0.108117731741426,"order"
"g__Lawsonella",1.04194996652173,2.22418168945528,4.51945466052438,0.361268925673237,2.88413946641002,0.0039248488929873,0.108155887535619,"genus"
"o__Spirochaetales",2.04586130928768,2.2054958608744,2.6763923637832,0.712359625648397,2.87195011568142,0.00407947357654392,0.110195869934454,"order"
"f__Treponemataceae",2.3517776217777,2.2054958608744,2.23043525721595,0.820277853481463,2.86705000238171,0.00414317546425552,0.110195869934454,"family"
"g__Erysipelatoclostridium",2.20514477188806,2.2054958608744,1.91932485510246,0.769466026106233,2.86581174096388,0.0041594151783526,0.110195869934454,"genus"
"g__Hemiselmis",2.31415209733721,2.2054958608744,3.01001034983147,0.807596749741063,2.8654797063995,0.00416377959722404,0.110195869934454,"genus"
"c__unclassified-o__Nostocales",1.69885235279001,2.11829815206235,1.27867536406381,0.599324416900993,2.83461228156613,0.00458813316770585,0.120236078012527,"class"
"g__Treponema",2.35300206976873,2.11366302434226,2.23075365058936,0.831446250996666,2.83001104033863,0.00465463979142466,0.120794681189108,"genus"
"g__Faecalibacterium",1.55207610186813,2.07958993233323,42.6168046378326,0.551165470460814,2.81598936263275,0.00486272767101663,0.124981452544495,"genus"
"c__Ustilaginomycetes",1.27765644177231,2.06665173262777,7.43053570370417,0.454884276247182,2.80875050752037,0.00497341725538829,0.126608993558599,"class"
"p__Apicomplexa",0.983793011337272,2.06308189360616,20.9276749232481,0.35116421372553,2.80151841470442,0.00508627382082203,0.127061774981844,"phylum"
"g__Agrobacterium",1.1364221643834,2.06308189360616,19.9399435446595,0.40543419241805,2.80297563855102,0.00506334938325535,0.127061774981844,"genus"
"o__Desulfuromonadales",0.988072257138216,2.06076594299725,3.54889967405887,0.353164524334744,2.79776758155267,0.00514571251701777,0.12735638479619,"order"
"g__Sutterella",2.26418133391399,1.95979187801843,3.49033117708546,0.819766481489144,2.76198330261199,0.00574514164904843,0.140887739705564,"genus"
"f__Nectriaceae",0.629999411733253,1.94561531745102,32.5205661788346,0.228727705887718,2.75436423098878,0.00588062830729807,0.142899267867343,"family"
"g__Fusarium",0.630782318996327,1.94535465315509,32.5343489270586,0.229265675111395,2.75131599481625,0.00593563557127078,0.142936521459521,"genus"
"g__Lachnoanaerobaculum",2.03944068975491,1.94532708627797,1.61551775488732,0.742055177007771,2.74836798252478,0.00598927486893519,0.142940461827355,"genus"
"g__Parvimonas",2.14350559216943,1.91739079052609,2.02412643525475,0.783366825749134,2.73627312481556,0.00621394270754833,0.146989989887404,"genus"
"g__Hydrogenophaga",1.01533224918698,1.91574434797746,5.41072789946945,0.371531362761968,2.7328305250975,0.00627926329107451,0.147232199798615,"genus"
"f__Rikenellaceae",1.77289513566613,1.8657386319404,5.05056058388908,0.653378930744046,2.71342562829079,0.00665915140166132,0.154781840840354,"family"
"k__unclassified-p__Bacillariophyta",0.973398795599979,1.80748822169887,3.48191068594138,0.361755274049068,2.69076601069249,0.00712881758822815,0.16406571639437,"kingdom"
"g__Alistipes",1.77247235777806,1.80748822169887,5.05024361862012,0.659324266675135,2.68831658011974,0.00718132765362563,0.16406571639437,"genus"
"o__Pseudomonadales",0.452172113779776,1.7861661886723,574.811734864028,0.168825471117743,2.67834060101287,0.00739879388665763,0.167601492025727,"order"
"g__Lachnoclostridium",1.87603904703024,1.7804952769793,4.73105806738235,0.701687189733022,2.67361165271385,0.00750392921713936,0.168554645356416,"genus"
"o__Mycosphaerellales",1.06044473630562,1.7194258757833,14.0574348280164,0.400131839844366,2.65023832324389,0.00804350094908267,0.179168983640816,"order"
"f__Mycosphaerellaceae",1.06868335769714,1.67992504905845,15.4621222453331,0.405718756810012,2.63404967051493,0.00843731440389665,0.186387945467899,"family"
"c__Verrucomicrobiae",1.57137855089432,1.66326669373309,1.72427274395779,0.599657993384802,2.62045794140855,0.00878117610050833,0.189518867696909,"class"
"f__Peptostreptococcaceae",1.85882828961955,1.66326669373309,8.40459884241554,0.709463530739819,2.62004769671696,0.00879174694890264,0.189518867696909,"family"
"g__Zymoseptoria",1.06765537575638,1.66326669373309,15.4577019380761,0.407223138199612,2.62179447974551,0.00874681600082847,0.189518867696909,"genus"
"f__Tannerellaceae",1.47510728829327,1.61382857404226,8.86182881778559,0.567662673698082,2.5985631196844,0.00936148324081056,0.199123792650973,"family"
"g__Veillonella",1.35645034705495,1.61382857404226,3.78096224383812,0.522182875962517,2.59765382875618,0.00938630672428829,0.199123792650973,"genus"
"o__Nostocales",1.53008688922433,1.51053827758033,1.19583239795679,0.597868708749518,2.55923560947789,0.0104902617215611,0.220791099068762,"order"
"o__Schizosaccharomycetales",1.27834232628777,1.44968259574984,3.06197882499849,0.504224546831009,2.53526396983644,0.0112362620464746,0.234644753517395,"order"
"g__Methylorubrum",1.16066787560164,1.44771931962755,3.54675526631837,0.458427059537672,2.5318485273801,0.011346299409834,0.235105878468885,"genus"
"o__Veillonellales",1.08716558946632,1.37744972122121,3.88574338250872,0.434105772856857,2.50437947947954,0.0122666388897002,0.252220967324373,"order"
"g__Ustilago",1.36356424730947,1.34318578684961,0.791430537192297,0.547723592021061,2.48951162077576,0.0127918736625224,0.261012811449788,"genus"
"c__Deltaproteobacteria",0.721524943794798,1.33762134408977,8.89422586216222,0.290372317402757,2.48482689482419,0.0129614444778797,0.262469250677063,"class"
"p__Actinobacteria",-0.227731786357588,1.29944557852764,4466.19298167205,0.0922549048258717,-2.46850600287784,0.0135678376393338,0.272682932405557,"phylum"
"c__Conoidasida",1.20926907037609,1.29929003188863,1.13059695472076,0.49042285111798,2.46576819905396,0.0136719779209985,0.272725350618127,"class"
"f__Phaeodactylaceae",1.25504389190787,1.27164403780626,2.51458521364979,0.511599679348002,2.45317568124228,0.0141601163278488,0.280370303291407,"family"
"f__Glomerellaceae",1.0885442728514,1.25721639628026,5.82385052742897,0.445635526532972,2.44267839532506,0.0145787223495018,0.284444706862908,"family"
"f__Xanthomonadaceae",-0.854180490714312,1.25721639628026,13.2756466308712,0.349456755241878,-2.44430956878509,0.0145129675458871,0.284444706862908,"family"
"g__Phaeodactylum",1.25287474171365,1.23972614603777,2.51734298201485,0.514796648230458,2.43372746504903,0.0149442424007618,0.28946347780606,"genus"
"o__Malasseziales",0.646865010547591,1.21411420191291,78.7042329374625,0.267386572115378,2.41921277284062,0.0155541391041947,0.296972955896518,"order"
"o__Verrucomicrobiales",1.49184844329638,1.21411420191291,1.96450159446038,0.616328715041259,2.4205402196724,0.0154974648194376,0.296972955896518,"order"
"o__Pasteurellales",0.965683937419366,1.20441954627315,18.5755232440976,0.401300426018646,2.4063865244302,0.0161112083951449,0.299866007348133,"order"
"f__Thalassiosiraceae",1.08005817724957,1.20441954627315,1.6373454745769,0.447916882615559,2.4112915122616,0.0158961373008463,0.299866007348133,"family"
"g__Parabacteroides",1.4652022756962,1.20441954627315,8.66928189810573,0.60912825747412,2.40540847960653,0.0161543977022563,0.299866007348133,"genus"
"g__Thalassiosira",1.08494646101312,1.20441954627315,1.64200509518006,0.450423793533713,2.40872368775501,0.0160084128349656,0.299866007348133,"genus"
"f__Dermabacteraceae",1.56640627415287,1.20243393694727,2.72220818278265,0.652084443377198,2.40215249736725,0.0162989121825127,0.300462015612803,"family"
"c__Mollicutes",1.21946279003944,1.09108438080417,1.50928836635925,0.517029644474985,2.35859356048673,0.0183443349313276,0.335852104598894,"class"
"f__Porphyromonadaceae",1.34234121795717,1.08136649167426,2.69933418384202,0.570614850618795,2.35244704287224,0.0186503452493448,0.339131788105433,"family"
"p__Spirochaetes",1.47732725701187,1.07501794137807,3.41668496229924,0.631289442080847,2.34017418720378,0.0192747478892629,0.341291632003863,"phylum"
"o__Aeromonadales",1.48286458045161,1.07501794137807,5.53189171869255,0.63380642737768,2.33961745479111,0.0193035007479515,0.341291632003863,"order"
"g__Achromobacter",0.919260642003071,1.07501794137807,7.46278065887674,0.393004309434141,2.33905995414312,0.0193323308365219,0.341291632003863,"genus"
"g__Mediterraneibacter",1.25468430338897,1.07501794137807,20.9132038399236,0.537108110926171,2.33599954620949,0.0194912651860158,0.341291632003863,"genus"
"g__Porphyromonas",1.34525112280687,1.07501794137807,2.70421990320192,0.575165338208896,2.33889463331722,0.0193408873195758,0.341291632003863,"genus"
"g__Prevotella",0.940375207219975,1.07501794137807,12.7862304069159,0.402703173997041,2.33515717764589,0.0195352112594804,0.341291632003863,"genus"
"k__unclassified-p__Actinobacteria",-0.222670956292304,1.06904835836407,4430.78869812814,0.0955471159906272,-2.33048328025041,0.019780622698012,0.343335093972637,"kingdom"
"c__Malasseziomycetes",0.627267003380379,1.06505061526532,83.8796706231336,0.269720452597212,2.32561897824304,0.020038886225159,0.344710406716961,"class"
"f__Comamonadaceae",0.665945538389057,1.06505061526532,40.0171263180744,0.286533685860322,2.32414397068025,0.0201177790676565,0.344710406716961,"family"
"o__Sphingobacteriales",1.18455158207037,1.00209228123777,1.95962198238905,0.51547315740121,2.29798887694242,0.0215624222061374,0.367110538579651,"order"
"g__Nocardioides",1.1689659858343,0.953230969942911,4.76838429672485,0.51338043122991,2.27699755332278,0.0227863717258918,0.385493491286764,"genus"
"o__Eucoccidiorida",1.12157540789766,0.934469057051753,1.09685838001202,0.494649323653475,2.26741522582849,0.023364872237242,0.392794361573257,"order"
"f__Desulfuromonadaceae",0.901872671467535,0.906638911543441,2.9817731126989,0.400062212421199,2.25433106018524,0.0241753487315862,0.403879419747061,"family"
"f__Cryptosporidiidae",1.83179104483949,0.901491624428283,1.13525820813457,0.814146665800281,2.24995215455301,0.0244519826692335,0.405963662576777,"family"
"c__Schizosaccharomycetes",1.14516978928703,0.887693188931645,3.44852764038548,0.510725226344651,2.24224246270977,0.0249457061488379,0.411604151455826,"class"
"p__Cyanobacteria",1.03493929890496,0.853226402103892,4.1660803497101,0.469085078273411,2.20629337158693,0.0273634651940672,0.426038141746782,"phylum"
"c__Dothideomycetes",0.87776586120105,0.853226402103892,14.3960635331785,0.398004915705618,2.20541462319597,0.0274250128307319,0.426038141746782,"class"
"o__Hyphomicrobiales",0.516967661691442,0.853226402103892,47.4322731686738,0.232238727532278,2.22601831823932,0.026012954448107,0.426038141746782,"order"
"f__Enterococcaceae",1.23640268788223,0.853226402103892,4.77682677574376,0.560554406743011,2.20567829457643,0.0274065327280202,0.426038141746782,"family"
"f__Pasteurellaceae",0.959696281560109,0.853226402103892,25.3422065345709,0.434358019803812,2.20945910471177,0.0271427238854524,0.426038141746782,"family"
"f__Thermoanaerobacterales",0.649028378905181,0.853226402103892,4.55964397937156,0.294369671225914,2.20480722827959,0.0274676246129291,0.426038141746782,"family"
"g__Anaerobutyricum",1.30172023245669,0.853226402103892,5.81159397018385,0.59037904079383,2.20488896541175,0.0274618870216984,0.426038141746782,"genus"
"g__Clostridioides",2.18863314452287,0.853226402103892,3.69454393616256,0.992370578149692,2.20545952561759,0.0274218649670391,0.426038141746782,"genus"
"g__Cryptosporidium",1.83272002845749,0.853226402103892,1.13985621361864,0.825831655871034,2.21924167647031,0.026470287122068,0.426038141746782,"genus"
"g__Desulfuromonas",0.895492790498089,0.853226402103892,2.96060630670587,0.40684966659793,2.20104098397372,0.0277331225828433,0.426038141746782,"genus"
"g__Ligilactobacillus",1.90677113982807,0.853226402103892,1.17521190303103,0.866122351733863,2.20150321257841,0.0277004195166687,0.426038141746782,"genus"
"g__Oscillibacter",1.44319075351418,0.853226402103892,4.79470152526586,0.652335714471479,2.21234361617538,0.02694293156878,0.426038141746782,"genus"
"f__Veillonellaceae",1.05891935998672,0.853128988229933,6.26367553301745,0.48202289268063,2.19682379419336,0.0280330330297906,0.426079645794126,"family"
"g__Leuconostoc",1.75316903181243,0.853128988229933,1.37117587150182,0.798156952965136,2.19652165567116,0.0280546268835639,0.426079645794126,"genus"
"f__Eubacteriaceae",1.70729801920426,0.780851361103694,1.09731735783134,0.788309979183626,2.16576989291996,0.0303287750752841,0.458015908340307,"family"
"g__Lactococcus",1.1640339694611,0.780216011344789,12.6609926523469,0.538087060418518,2.16328184616766,0.0305195084907802,0.458307001100311,"genus"
"c__Coscinodiscophyceae",0.926392235262528,0.778886646597405,1.51191789875243,0.429677167415055,2.15601922912432,0.031082163683834,0.458916663413063,"class"
"f__Sordariaceae",1.13952164680734,0.778886646597405,2.75707777842191,0.52766516540711,2.15955443245559,0.0308071792082219,0.458916663413063,"family"
"g__Blautia",1.08007591737256,0.778886646597405,13.4630301918335,0.500621008312649,2.15747221838128,0.0309688895119394,0.458916663413063,"genus"
"g__Odoribacter",1.7818533539696,0.778886646597405,3.41258462075528,0.827262676037217,2.15391483936529,0.0312468510068004,0.458916663413063,"genus"
"f__Rhodospirillaceae",1.42568903121363,0.761143735679364,1.33505875490403,0.664765851846027,2.14464841606191,0.0319809681323848,0.46713184599926,"family"
"g__Neurospora",1.13728193486911,0.757849988871463,2.75849822448912,0.531154326855975,2.14115159637491,0.0322618149626408,0.468672996712712,"genus"
"g__Flavonifractor",1.59532953979482,0.749106364197264,2.43533653709115,0.747059810732366,2.13547766440664,0.0327220127342071,0.472788865073165,"genus"
